LetterCount,Pattern,TrueLength,DisplayWord,ProcessedWord
14 Letters,"7,3,4",14,showing the flag,SHOWINGTHEFLAG
14 Letters,"7,3,4",14,shuffle the deck,SHUFFLETHEDECK
14 Letters,"7,3,4",14,shuffle the pack,SHUFFLETHEPACK
14 Letters,"7,3,4",14,slacken the pace,SLACKENTHEPACE
14 Letters,"7,3,4",14,softens the blow,SOFTENSTHEBLOW
14 Letters,"7,3,4",14,squeaky bum time,SQUEAKYBUMTIME
14 Letters,"7,3,4",14,stalled for time,STALLEDFORTIME
14 Letters,"7,3,4",14,strange but true,STRANGEBUTTRUE
14 Letters,"7,3,4",14,stretch the legs,STRETCHTHELEGS
14 Letters,"7,3,4",14,swallow the bait,SWALLOWTHEBAIT
14 Letters,"7,3,4",14,sweeten the deal,SWEETENTHEDEAL
14 Letters,"7,3,4",14,sweeten the pill,SWEETENTHEPILL
14 Letters,"7,3,4",14,through the nose,THROUGHTHENOSE
14 Letters,"7,3,4",14,tighten the grip,TIGHTENTHEGRIP
14 Letters,"7,3,4",14,topping the bill,TOPPINGTHEBILL
14 Letters,"7,3,4",14,Torvill and Dean,TORVILLANDDEAN
14 Letters,"7,3,4",14,unlucky for some,UNLUCKYFORSOME
14 Letters,"7,3,4",14,Vincent Van Gogh,VINCENTVANGOGH
14 Letters,"7,3,4",14,Violets are Blue,VIOLETSAREBLUE
14 Letters,"7,3,4",14,William and Kate,WILLIAMANDKATE
14 Letters,"7,3,4",14,William and Mary,WILLIAMANDMARY
14 Letters,"7,3,4",14,willing and able,WILLINGANDABLE
14 Letters,"7,3,4",14,winning the toss,WINNINGTHETOSS
14 Letters,"7,3,4",14,working the land,WORKINGTHELAND
14 Letters,"7,3,4",14,working the soil,WORKINGTHESOIL
14 Letters,"7,4,3",14,achieve one's aim,ACHIEVEONE'SAIM
14 Letters,"7,4,3",14,African wild dog,AFRICANWILDDOG
14 Letters,"7,4,3",14,blowing one's top,BLOWINGONE'STOP
14 Letters,"7,4,3",14,bolster one's ego,BOLSTERONE'SEGO
14 Letters,"7,4,3",14,cabbage root fly,CABBAGEROOTFLY
14 Letters,"7,4,3",14,cabbage tree hat,CABBAGETREEHAT
14 Letters,"7,4,3",14,cooking with gas,COOKINGWITHGAS
14 Letters,"7,4,3",14,cooking with oil,COOKINGWITHOIL
14 Letters,"7,4,3",14,divided into two,DIVIDEDINTOTWO
14 Letters,"7,4,3",14,divides into two,DIVIDESINTOTWO
14 Letters,"7,4,3",14,emerald tree boa,EMERALDTREEBOA
14 Letters,"7,4,3",14,feeling one's age,FEELINGONE'SAGE
14 Letters,"7,4,3",14,feeling one's way,FEELINGONE'SWAY
14 Letters,"7,4,3",14,Goodbye Pork Pie,GOODBYEPORKPIE
14 Letters,"7,4,3",14,Harrier Jump Jet,HARRIERJUMPJET
14 Letters,"7,4,3",14,heavier than air,HEAVIERTHANAIR
14 Letters,"7,4,3",14,hundred eyed dog,HUNDREDEYEDDOG
14 Letters,"7,4,3",14,lighter than air,LIGHTERTHANAIR
14 Letters,"7,4,3",14,loosens one's tie,LOOSENSONE'STIE
14 Letters,"7,4,3",14,mistake one's man,MISTAKEONE'SMAN
14 Letters,"7,4,3",14,mistake one's way,MISTAKEONE'SWAY
14 Letters,"7,4,3",14,monster rice rat,MONSTERRICERAT
14 Letters,"7,4,3",14,mottled wood owl,MOTTLEDWOODOWL
14 Letters,"7,4,3",14,nuclear test ban,NUCLEARTESTBAN
14 Letters,"7,4,3",14,pulling your leg,PULLINGYOURLEG
14 Letters,"7,4,3",14,quarter past one,QUARTERPASTONE
14 Letters,"7,4,3",14,quarter past six,QUARTERPASTSIX
14 Letters,"7,4,3",14,quarter past ten,QUARTERPASTTEN
14 Letters,"7,4,3",14,quarter past two,QUARTERPASTTWO
14 Letters,"7,4,3",14,rebated fuel oil,REBATEDFUELOIL
14 Letters,"7,4,3",14,saffron milk cap,SAFFRONMILKCAP
14 Letters,"7,4,3",14,showing one's age,SHOWINGONE'SAGE
14 Letters,"7,4,3",14,showing your age,SHOWINGYOURAGE
14 Letters,"7,4,3",14,silvery mole rat,SILVERYMOLERAT
14 Letters,"7,4,3",14,slender tail hap,SLENDERTAILHAP
14 Letters,"7,4,3",14,Someone Like You,SOMEONELIKEYOU
14 Letters,"7,4,3",14,spotted wood owl,SPOTTEDWOODOWL
14 Letters,"7,4,3",14,stubbed one's toe,STUBBEDONE'STOE
14 Letters,"7,4,3",14,without more ado,WITHOUTMOREADO
14 Letters,"7,4,3",14,working flat out,WORKINGFLATOUT
14 Letters,"7,5,2",14,couldn't fault it,COULDN'TFAULTIT
14 Letters,"7,5,2",14,getting mixed up,GETTINGMIXEDUP
14 Letters,"7,5,2",14,medical check up,MEDICALCHECKUP
14 Letters,"7,5,2",14,playing catch up,PLAYINGCATCHUP
14 Letters,"7,5,2",14,traffic snarl up,TRAFFICSNARLUP
14 Letters,"7,7",14,Abraham Lincoln,ABRAHAMLINCOLN
14 Letters,"7,7",14,acarine disease,ACARINEDISEASE
14 Letters,"7,7",14,account holders,ACCOUNTHOLDERS
14 Letters,"7,7",14,account payable,ACCOUNTPAYABLE
14 Letters,"7,7",14,achieve success,ACHIEVESUCCESS
14 Letters,"7,7",14,Adelphi Theatre,ADELPHITHEATRE
14 Letters,"7,7",14,adrenal medulla,ADRENALMEDULLA
14 Letters,"7,7",14,Advaita Vedanta,ADVAITAVEDANTA
14 Letters,"7,7",14,advance booking,ADVANCEBOOKING
14 Letters,"7,7",14,advance warning,ADVANCEWARNING
14 Letters,"7,7",14,Aeolian Islands,AEOLIANISLANDS
14 Letters,"7,7",14,African violets,AFRICANVIOLETS
14 Letters,"7,7",14,airline hostess,AIRLINEHOSTESS
14 Letters,"7,7",14,airline tickets,AIRLINETICKETS
14 Letters,"7,7",14,airport fiction,AIRPORTFICTION
14 Letters,"7,7",14,Akashic records,AKASHICRECORDS
14 Letters,"7,7",14,Alberto Moravia,ALBERTOMORAVIA
14 Letters,"7,7",14,Aldgate station,ALDGATESTATION
14 Letters,"7,7",14,Aldonza Lorenzo,ALDONZALORENZO
14 Letters,"7,7",14,Almeida Theatre,ALMEIDATHEATRE
14 Letters,"7,7",14,Aldwych Theatre,ALDWYCHTHEATRE
14 Letters,"7,7",14,Alencon diamond,ALENCONDIAMOND
14 Letters,"7,7",14,Almeida Theatre,ALMEIDATHEATRE
14 Letters,"7,7",14,amalgam filling,AMALGAMFILLING
14 Letters,"7,7",14,Amazing Stories,AMAZINGSTORIES
14 Letters,"7,7",14,Ambrose Philips,AMBROSEPHILIPS
14 Letters,"7,7",14,ancient Britons,ANCIENTBRITONS
14 Letters,"7,7",14,ancient demesne,ANCIENTDEMESNE
14 Letters,"7,7",14,ancient history,ANCIENTHISTORY
14 Letters,"7,7",14,ancient mariner,ANCIENTMARINER
14 Letters,"7,7",14,Andaman Islands,ANDAMANISLANDS
14 Letters,"7,7",14,Andreas Celsius,ANDREASCELSIUS
14 Letters,"7,7",14,Andrews Sisters,ANDREWSSISTERS
14 Letters,"7,7",14,aniline leather,ANILINELEATHER
14 Letters,"7,7",14,Annette Crosbie,ANNETTECROSBIE
14 Letters,"7,7",14,annular eclipse,ANNULARECLIPSE
14 Letters,"7,7",14,another country,ANOTHERCOUNTRY
14 Letters,"7,7",14,Anthony Andrews,ANTHONYANDREWS
14 Letters,"7,7",14,Anthony Asquith,ANTHONYASQUITH
14 Letters,"7,7",14,Anthony Burgess,ANTHONYBURGESS
14 Letters,"7,7",14,Anthony Hopkins,ANTHONYHOPKINS
14 Letters,"7,7",14,Anthony Perkins,ANTHONYPERKINS
14 Letters,"7,7",14,Anthony Shaffer,ANTHONYSHAFFER
14 Letters,"7,7",14,anthrax vaccine,ANTHRAXVACCINE
14 Letters,"7,7",14,Antonio Salieri,ANTONIOSALIERI
14 Letters,"7,7",14,Antonio Vivaldi,ANTONIOVIVALDI
14 Letters,"7,7",14,anxiety attacks,ANXIETYATTACKS
14 Letters,"7,7",14,assured tenancy,ASSUREDTENANCY
14 Letters,"7,7",14,Atlanta Falcons,ATLANTAFALCONS
14 Letters,"7,7",14,Austria Hungary,AUSTRIAHUNGARY
14 Letters,"7,7",14,awkward looking,AWKWARDLOOKING
14 Letters,"7,7",14,awkward silence,AWKWARDSILENCE
14 Letters,"7,7",14,bacardi breezer,BACARDIBREEZER
14 Letters,"7,7",14,backing singers,BACKINGSINGERS
14 Letters,"7,7",14,baggage handler,BAGGAGEHANDLER
14 Letters,"7,7",14,baggage reclaim,BAGGAGERECLAIM
14 Letters,"7,7",14,Balliol College,BALLIOLCOLLEGE
14 Letters,"7,7",14,bankers' bonuses,BANKERS'BONUSES
14 Letters,"7,7",14,Banyana banyana,BANYANABANYANA
14 Letters,"7,7",14,Barbara Dickson,BARBARADICKSON
14 Letters,"7,7",14,Barbara Erskine,BARBARAERSKINE
14 Letters,"7,7",14,Barbara Windsor,BARBARAWINDSOR
14 Letters,"7,7",14,Barbary macaque,BARBARYMACAQUE
14 Letters,"7,7",14,Barbary pirates,BARBARYPIRATES
14 Letters,"7,7",14,barcode scanner,BARCODESCANNER
14 Letters,"7,7",14,bargain counter,BARGAINCOUNTER
14 Letters,"7,7",14,bargain hunters,BARGAINHUNTERS
14 Letters,"7,7",14,bargain hunting,BARGAINHUNTING
14 Letters,"7,7",14,baronyx walkeri,BARONYXWALKERI
14 Letters,"7,7",14,barrage balloon,BARRAGEBALLOON
14 Letters,"7,7",14,barrier nursing,BARRIERNURSING
14 Letters,"7,7",14,bastard measles,BASTARDMEASLES
14 Letters,"7,7",14,bathing costume,BATHINGCOSTUME
14 Letters,"7,7",14,bathing machine,BATHINGMACHINE
14 Letters,"7,7",14,battery charger,BATTERYCHARGER
14 Letters,"7,7",14,battery powered,BATTERYPOWERED
14 Letters,"7,7",14,batting average,BATTINGAVERAGE
14 Letters,"7,7",14,bayonet fitting,BAYONETFITTING
14 Letters,"7,7",14,bearded dragons,BEARDEDDRAGONS
14 Letters,"7,7",14,bearded milkcap,BEARDEDMILKCAP
14 Letters,"7,7",14,bearded vulture,BEARDEDVULTURE
14 Letters,"7,7",14,bearded wonders,BEARDEDWONDERS
14 Letters,"7,7",14,beardie weirdie,BEARDIEWEIRDIE
14 Letters,"7,7",14,bedside cabinet,BEDSIDECABINET
14 Letters,"7,7",14,bedtime reading,BEDTIMEREADING
14 Letters,"7,7",14,bedtime stories,BEDTIMESTORIES
14 Letters,"7,7",14,begging letters,BEGGINGLETTERS
14 Letters,"7,7",14,behaved oneself,BEHAVEDONESELF
14 Letters,"7,7",14,behaves oneself,BEHAVESONESELF
14 Letters,"7,7",14,belisha beacons,BELISHABEACONS
14 Letters,"7,7",14,benefit culture,BENEFITCULTURE
14 Letters,"7,7",14,benefit seekers,BENEFITSEEKERS
14 Letters,"7,7",14,Bentley Drummle,BENTLEYDRUMMLE
14 Letters,"7,7",14,Bertram Wooster,BERTRAMWOOSTER
14 Letters,"7,7",14,between innings,BETWEENINNINGS
14 Letters,"7,7",14,between showers,BETWEENSHOWERS
14 Letters,"7,7",14,Beyonce Knowles,BEYONCEKNOWLES
14 Letters,"7,7",14,Bicycle Thieves,BICYCLETHIEVES
14 Letters,"7,7",14,bidding prayers,BIDDINGPRAYERS
14 Letters,"7,7",14,billing address,BILLINGADDRESS
14 Letters,"7,7",14,biology lessons,BIOLOGYLESSONS
14 Letters,"7,7",14,biology teacher,BIOLOGYTEACHER
14 Letters,"7,7",14,Bishop's Opening,BISHOP'SOPENING
14 Letters,"7,7",14,bladder campion,BLADDERCAMPION
14 Letters,"7,7",14,bladder control,BLADDERCONTROL
14 Letters,"7,7",14,Blanket Jackson,BLANKETJACKSON
14 Letters,"7,7",14,blazing inferno,BLAZINGINFERNO
14 Letters,"7,7",14,Blazing Saddles,BLAZINGSADDLES
14 Letters,"7,7",14,Blessed Damozel,BLESSEDDAMOZEL
14 Letters,"7,7",14,blessed release,BLESSEDRELEASE
14 Letters,"7,7",14,blocked sinuses,BLOCKEDSINUSES
14 Letters,"7,7",14,blowing bubbles,BLOWINGBUBBLES
14 Letters,"7,7",14,bombing mission,BOMBINGMISSION
14 Letters,"7,7",14,Boolean algebra,BOOLEANALGEBRA
14 Letters,"7,7",14,booming economy,BOOMINGECONOMY
14 Letters,"7,7",14,Botanic Gardens,BOTANICGARDENS
14 Letters,"7,7",14,botched attempt,BOTCHEDATTEMPT
14 Letters,"7,7",14,bourbon biscuit,BOURBONBISCUIT
14 Letters,"7,7",14,bowling average,BOWLINGAVERAGE
14 Letters,"7,7",14,Bradley Manning,BRADLEYMANNING
14 Letters,"7,7",14,Bradley Wiggins,BRADLEYWIGGINS
14 Letters,"7,7",14,bramble berries,BRAMBLEBERRIES
14 Letters,"7,7",14,breeder reactor,BREEDERREACTOR
14 Letters,"7,7",14,Bright's disease,BRIGHT'SDISEASE
14 Letters,"7,7",14,brillat savarin,BRILLATSAVARIN
14 Letters,"7,7",14,Bristol airport,BRISTOLAIRPORT
14 Letters,"7,7",14,Bristol Channel,BRISTOLCHANNEL
14 Letters,"7,7",14,Bristol fashion,BRISTOLFASHION
14 Letters,"7,7",14,British Airways,BRITISHAIRWAYS
14 Letters,"7,7",14,British Bulldog,BRITISHBULLDOG
14 Letters,"7,7",14,British citizen,BRITISHCITIZEN
14 Letters,"7,7",14,British disease,BRITISHDISEASE
14 Letters,"7,7",14,British embassy,BRITISHEMBASSY
14 Letters,"7,7",14,British English,BRITISHENGLISH
14 Letters,"7,7",14,British Library,BRITISHLIBRARY
14 Letters,"7,7",14,British reserve,BRITISHRESERVE
14 Letters,"7,7",14,British soldier,BRITISHSOLDIER
14 Letters,"7,7",14,British subject,BRITISHSUBJECT
14 Letters,"7,7",14,British Telecom,BRITISHTELECOM
14 Letters,"7,7",14,Brocken spectre,BROCKENSPECTRE
14 Letters,"7,7",14,Brother Bellows,BROTHERBELLOWS
14 Letters,"7,7",14,Brother Cadfael,BROTHERCADFAEL
14 Letters,"7,7",14,brought forward,BROUGHTFORWARD
14 Letters,"7,7",14,bulbous dreamer,BULBOUSDREAMER
14 Letters,"7,7",14,bulimia nervosa,BULIMIANERVOSA
14 Letters,"7,7",14,burling machine,BURLINGMACHINE
14 Letters,"7,7",14,Burning Bridges,BURNINGBRIDGES
14 Letters,"7,7",14,busman's holiday,BUSMAN'SHOLIDAY
14 Letters,"7,7",14,cabbage lettuce,CABBAGELETTUCE
14 Letters,"7,7",14,cabbage looking,CABBAGELOOKING
14 Letters,"7,7",14,cabinet beetles,CABINETBEETLES
14 Letters,"7,7",14,cabinet meeting,CABINETMEETING
14 Letters,"7,7",14,cabinet pudding,CABINETPUDDING
14 Letters,"7,7",14,cadmean victory,CADMEANVICTORY
14 Letters,"7,7",14,caisson disease,CAISSONDISEASE
14 Letters,"7,7",14,calorie counter,CALORIECOUNTER
14 Letters,"7,7",14,camping holiday,CAMPINGHOLIDAY
14 Letters,"7,7",14,canteen culture,CANTEENCULTURE
14 Letters,"7,7",14,capable looking,CAPABLELOOKING
14 Letters,"7,7",14,capital account,CAPITALACCOUNT
14 Letters,"7,7",14,capital letters,CAPITALLETTERS
14 Letters,"7,7",14,capital offence,CAPITALOFFENCE
14 Letters,"7,7",14,capital reserve,CAPITALRESERVE
14 Letters,"7,7",14,Captain America,CAPTAINAMERICA
14 Letters,"7,7",14,Captain Boldwig,CAPTAINBOLDWIG
14 Letters,"7,7",14,captain general,CAPTAINGENERAL
14 Letters,"7,7",14,Captain Hopkins,CAPTAINHOPKINS
14 Letters,"7,7",14,Captain Kedgick,CAPTAINKEDGICK
14 Letters,"7,7",14,Captain Marryat,CAPTAINMARRYAT
14 Letters,"7,7",14,Captain Obvious,CAPTAINOBVIOUS
14 Letters,"7,7",14,Captain Peacock,CAPTAINPEACOCK
14 Letters,"7,7",14,Captain Phoebus,CAPTAINPHOEBUS
14 Letters,"7,7",14,Captain Pugwash,CAPTAINPUGWASH
14 Letters,"7,7",14,Captain Stubing,CAPTAINSTUBING
14 Letters,"7,7",14,Captain Swosser,CAPTAINSWOSSER
14 Letters,"7,7",14,captive balloon,CAPTIVEBALLOON
14 Letters,"7,7",14,cardiac failure,CARDIACFAILURE
14 Letters,"7,7",14,careers advisor,CAREERSADVISOR
14 Letters,"7,7",14,carried forward,CARRIEDFORWARD
14 Letters,"7,7",14,carrier pigeons,CARRIERPIGEONS
14 Letters,"7,7",14,Carrion Comfort,CARRIONCOMFORT
14 Letters,"7,7",14,Cartier Bresson,CARTIERBRESSON
14 Letters,"7,7",14,Catalan Opening,CATALANOPENING
14 Letters,"7,7",14,causing offence,CAUSINGOFFENCE
14 Letters,"7,7",14,causing trouble,CAUSINGTROUBLE
14 Letters,"7,7",14,Central America,CENTRALAMERICA
14 Letters,"7,7",14,central defence,CENTRALDEFENCE
14 Letters,"7,7",14,central heating,CENTRALHEATING
14 Letters,"7,7",14,central locking,CENTRALLOCKING
14 Letters,"7,7",14,ceteris paribus,CETERISPARIBUS
14 Letters,"7,7",14,chaises longues,CHAISESLONGUES
14 Letters,"7,7",14,chamber concert,CHAMBERCONCERT
14 Letters,"7,7",14,chamois leather,CHAMOISLEATHER
14 Letters,"7,7",14,changed channel,CHANGEDCHANNEL
14 Letters,"7,7",14,changed clothes,CHANGEDCLOTHES
14 Letters,"7,7",14,channel changer,CHANNELCHANGER
14 Letters,"7,7",14,channel hopping,CHANNELHOPPING
14 Letters,"7,7",14,Channel Islands,CHANNELISLANDS
14 Letters,"7,7",14,channel surfers,CHANNELSURFERS
14 Letters,"7,7",14,channel surfing,CHANNELSURFING
14 Letters,"7,7",14,Chapman Pincher,CHAPMANPINCHER
14 Letters,"7,7",14,charity concert,CHARITYCONCERT
14 Letters,"7,7",14,charity workers,CHARITYWORKERS
14 Letters,"7,7",14,Charles Babbage,CHARLESBABBAGE
14 Letters,"7,7",14,Charles Bingley,CHARLESBINGLEY
14 Letters,"7,7",14,Charles Blondin,CHARLESBLONDIN
14 Letters,"7,7",14,Charles Boycott,CHARLESBOYCOTT
14 Letters,"7,7",14,Charles Bronson,CHARLESBRONSON
14 Letters,"7,7",14,Charles Dickens,CHARLESDICKENS
14 Letters,"7,7",14,Charles Dodgson,CHARLESDODGSON
14 Letters,"7,7",14,Charles Hawtrey,CHARLESHAWTREY
14 Letters,"7,7",14,Charles Kennedy,CHARLESKENNEDY
14 Letters,"7,7",14,Charles Leclerc,CHARLESLECLERC
14 Letters,"7,7",14,Charles Richter,CHARLESRICHTER
14 Letters,"7,7",14,Charles Saatchi,CHARLESSAATCHI
14 Letters,"7,7",14,Charles Surface,CHARLESSURFACE
14 Letters,"7,7",14,Charlie Chaplin,CHARLIECHAPLIN
14 Letters,"7,7",14,Charlie Parsons,CHARLIEPARSONS
14 Letters,"7,7",14,Charlie Resnick,CHARLIERESNICK
14 Letters,"7,7",14,charred remains,CHARREDREMAINS
14 Letters,"7,7",14,charter flights,CHARTERFLIGHTS
14 Letters,"7,7",14,chasing shadows,CHASINGSHADOWS
14 Letters,"7,7",14,chasses croises,CHASSESCROISES
14 Letters,"7,7",14,chateau bottled,CHATEAUBOTTLED
14 Letters,"7,7",14,Chateau Margaux,CHATEAUMARGAUX
14 Letters,"7,7",14,Chateau Thierry,CHATEAUTHIERRY
14 Letters,"7,7",14,checked squares,CHECKEDSQUARES
14 Letters,"7,7",14,Chelsea Manning,CHELSEAMANNING
14 Letters,"7,7",14,Chelsea tractor,CHELSEATRACTOR
14 Letters,"7,7",14,chicken biryani,CHICKENBIRYANI
14 Letters,"7,7",14,chicken breasts,CHICKENBREASTS
14 Letters,"7,7",14,chicken chennai,CHICKENCHENNAI
14 Letters,"7,7",14,chicken dippers,CHICKENDIPPERS
14 Letters,"7,7",14,chicken farming,CHICKENFARMING
14 Letters,"7,7",14,chicken hearted,CHICKENHEARTED
14 Letters,"7,7",14,chicken livered,CHICKENLIVERED
14 Letters,"7,7",14,chicken nuggets,CHICKENNUGGETS
14 Letters,"7,7",14,chicken supreme,CHICKENSUPREME
14 Letters,"7,7",14,chiller cabinet,CHILLERCABINET
14 Letters,"7,7",14,chimney swallow,CHIMNEYSWALLOW
14 Letters,"7,7",14,chimney sweeper,CHIMNEYSWEEPER
14 Letters,"7,7",14,Chinese cabbage,CHINESECABBAGE
14 Letters,"7,7",14,Chinese coolies,CHINESECOOLIES
14 Letters,"7,7",14,Chinese dresser,CHINESEDRESSER
14 Letters,"7,7",14,Chinese imports,CHINESEIMPORTS
14 Letters,"7,7",14,Chinese Juniper,CHINESEJUNIPER
14 Letters,"7,7",14,Chinese lantern,CHINESELANTERN
14 Letters,"7,7",14,Chinese laundry,CHINESELAUNDRY
14 Letters,"7,7",14,Chinese noodles,CHINESENOODLES
14 Letters,"7,7",14,Chinese speaker,CHINESESPEAKER
14 Letters,"7,7",14,chloral hydrate,CHLORALHYDRATE
14 Letters,"7,7",14,chorale cantata,CHORALECANTATA
14 Letters,"7,7",14,chorale prelude,CHORALEPRELUDE
14 Letters,"7,7",14,chronic disease,CHRONICDISEASE
14 Letters,"7,7",14,chronic illness,CHRONICILLNESS
14 Letters,"7,7",14,circuit breaker,CIRCUITBREAKER
14 Letters,"7,7",14,circuit diagram,CIRCUITDIAGRAM
14 Letters,"7,7",14,citrine wagtail,CITRINEWAGTAIL
14 Letters,"7,7",14,citrine warbler,CITRINEWARBLER
14 Letters,"7,7",14,Clapham omnibus,CLAPHAMOMNIBUS
14 Letters,"7,7",14,Clarke's gazelle,CLARKE'SGAZELLE
14 Letters,"7,7",14,clearly defined,CLEARLYDEFINED
14 Letters,"7,7",14,climate control,CLIMATECONTROL
14 Letters,"7,7",14,climate science,CLIMATESCIENCE
14 Letters,"7,7",14,closely guarded,CLOSELYGUARDED
14 Letters,"7,7",14,clothes hangers,CLOTHESHANGERS
14 Letters,"7,7",14,clouded leopard,CLOUDEDLEOPARD
14 Letters,"7,7",14,clumber spaniel,CLUMBERSPANIEL
14 Letters,"7,7",14,coastal battery,COASTALBATTERY
14 Letters,"7,7",14,coastal defence,COASTALDEFENCE
14 Letters,"7,7",14,coastal village,COASTALVILLAGE
14 Letters,"7,7",14,cobbled streets,COBBLEDSTREETS
14 Letters,"7,7",14,cocaine addicts,COCAINEADDICTS
14 Letters,"7,7",14,cocaine sniffer,COCAINESNIFFER
14 Letters,"7,7",14,Cockney Rejects,COCKNEYREJECTS
14 Letters,"7,7",14,coconut matting,COCONUTMATTING
14 Letters,"7,7",14,coeliac disease,COELIACDISEASE
14 Letters,"7,7",14,collect oneself,COLLECTONESELF
14 Letters,"7,7",14,college pudding,COLLEGEPUDDING
14 Letters,"7,7",14,college student,COLLEGESTUDENT
14 Letters,"7,7",14,Colonel Brandon,COLONELBRANDON
14 Letters,"7,7",14,Colonel Chowser,COLONELCHOWSER
14 Letters,"7,7",14,Colonel Gaddafi,COLONELGADDAFI
14 Letters,"7,7",14,Colonel Mustard,COLONELMUSTARD
14 Letters,"7,7",14,Colonel Qadhafi,COLONELQADHAFI
14 Letters,"7,7",14,Colonel Sanders,COLONELSANDERS
14 Letters,"7,7",14,comfort blanket,COMFORTBLANKET
14 Letters,"7,7",14,comfort station,COMFORTSTATION
14 Letters,"7,7",14,command economy,COMMANDECONOMY
14 Letters,"7,7",14,command modules,COMMANDMODULES
14 Letters,"7,7",14,compass bearing,COMPASSBEARING
14 Letters,"7,7",14,compass heading,COMPASSHEADING
14 Letters,"7,7",14,compass reading,COMPASSREADING
14 Letters,"7,7",14,compose oneself,COMPOSEONESELF
14 Letters,"7,7",14,Compton Burnett,COMPTONBURNETT
14 Letters,"7,7",14,concert pianist,CONCERTPIANIST
14 Letters,"7,7",14,console oneself,CONSOLEONESELF
14 Letters,"7,7",14,contact details,CONTACTDETAILS
14 Letters,"7,7",14,contact tracing,CONTACTTRACING
14 Letters,"7,7",14,contain oneself,CONTAINONESELF
14 Letters,"7,7",14,contour drawing,CONTOURDRAWING
14 Letters,"7,7",14,contour farming,CONTOURFARMING
14 Letters,"7,7",14,control oneself,CONTROLONESELF
14 Letters,"7,7",14,convict cichlid,CONVICTCICHLID
14 Letters,"7,7",14,coppery emerald,COPPERYEMERALD
14 Letters,"7,7",14,Cornish pasties,CORNISHPASTIES
14 Letters,"7,7",14,Cornish piskies,CORNISHPISKIES
14 Letters,"7,7",14,Cornish Riviera,CORNISHRIVIERA
14 Letters,"7,7",14,cottage gardens,COTTAGEGARDENS
14 Letters,"7,7",14,council chamber,COUNCILCHAMBER
14 Letters,"7,7",14,council estates,COUNCILESTATES
14 Letters,"7,7",14,council housing,COUNCILHOUSING
14 Letters,"7,7",14,council meeting,COUNCILMEETING
14 Letters,"7,7",14,council tenants,COUNCILTENANTS
14 Letters,"7,7",14,counter attacks,COUNTERATTACKS
14 Letters,"7,7",14,counter battery,COUNTERBATTERY
14 Letters,"7,7",14,counter culture,COUNTERCULTURE
14 Letters,"7,7",14,counter current,COUNTERCURRENT
14 Letters,"7,7",14,counter example,COUNTEREXAMPLE
14 Letters,"7,7",14,counter opening,COUNTEROPENING
14 Letters,"7,7",14,counter passant,COUNTERPASSANT
14 Letters,"7,7",14,counter riposte,COUNTERRIPOSTE
14 Letters,"7,7",14,counter salient,COUNTERSALIENT
14 Letters,"7,7",14,counter subject,COUNTERSUBJECT
14 Letters,"7,7",14,counter trading,COUNTERTRADING
14 Letters,"7,7",14,counter wrought,COUNTERWROUGHT
14 Letters,"7,7",14,country bumpkin,COUNTRYBUMPKIN
14 Letters,"7,7",14,country cottage,COUNTRYCOTTAGE
14 Letters,"7,7",14,country cousins,COUNTRYCOUSINS
14 Letters,"7,7",14,country dancing,COUNTRYDANCING
14 Letters,"7,7",14,country estates,COUNTRYESTATES
14 Letters,"7,7",14,Country Gardens,COUNTRYGARDENS
14 Letters,"7,7",14,country mansion,COUNTRYMANSION
14 Letters,"7,7",14,country retreat,COUNTRYRETREAT
14 Letters,"7,7",14,cowardy custard,COWARDYCUSTARD
14 Letters,"7,7",14,crested penguin,CRESTEDPENGUIN
14 Letters,"7,7",14,crinkum crankum,CRINKUMCRANKUM
14 Letters,"7,7",14,critter cuisine,CRITTERCUISINE
14 Letters,"7,7",14,crossed fingers,CROSSEDFINGERS
14 Letters,"7,7",14,crystal healing,CRYSTALHEALING
14 Letters,"7,7",14,crystal lattice,CRYSTALLATTICE
14 Letters,"7,7",14,cuisine minceur,CUISINEMINCEUR
14 Letters,"7,7",14,culture jamming,CULTUREJAMMING
14 Letters,"7,7",14,culture vulture,CULTUREVULTURE
14 Letters,"7,7",14,current account,CURRENTACCOUNT
14 Letters,"7,7",14,current affairs,CURRENTAFFAIRS
14 Letters,"7,7",14,curtain linings,CURTAINLININGS
14 Letters,"7,7",14,curtain raisers,CURTAINRAISERS
14 Letters,"7,7",14,cushion thumper,CUSHIONTHUMPER
14 Letters,"7,7",14,custody hearing,CUSTODYHEARING
14 Letters,"7,7",14,customs barrier,CUSTOMSBARRIER
14 Letters,"7,7",14,customs officer,CUSTOMSOFFICER
14 Letters,"7,7",14,cutting corners,CUTTINGCORNERS
14 Letters,"7,7",14,cutting remarks,CUTTINGREMARKS
14 Letters,"7,7",14,dancing lessons,DANCINGLESSONS
14 Letters,"7,7",14,dancing partner,DANCINGPARTNER
14 Letters,"7,7",14,dancing teacher,DANCINGTEACHER
14 Letters,"7,7",14,darning needles,DARNINGNEEDLES
14 Letters,"7,7",14,Deathly Hallows,DEATHLYHALLOWS
14 Letters,"7,7",14,deathly silence,DEATHLYSILENCE
